1,1,34.621,0.33132,1.6268,0.243,0.12038,-0.0030018,0.11091,-0.15363
1,1,34.721,0.38092,1.6058,0.10623,0.24191,-0.070126,-0.07818,0.184
1,1,34.821,0.44447,1.6358,0.16082,-0.17953,0.16914,0.029812,0.0055908
1,1,34.924,0.34532,1.7002,-0.025835,0.026298,0.045669,0.089881,0.2405
1,1,35.021,0.18686,1.5448,-0.14122,0.12502,-0.012601,0.039438,0.019062
1,1,35.122,0.11274,1.7295,-0.041453,0.046968,0.025752,-0.12327,-0.13253
1,1,35.221,0.13896,1.4281,0.027949,0.044282,0.038601,0.206,-0.065667
1,1,35.321,0.070517,1.6278,-0.044869,-0.13725,-0.24337,0.18959,0.1071
1,1,35.422,0.72806,1.9159,-0.18892,0.033743,-0.023589,-0.081898,-0.12013
1,1,35.522,0.35894,1.5678,-0.13445,0.058422,-0.2393,-0.10001,0.21897
1,1,35.621,0.29424,1.4929,-0.090076,0.14424,-0.17055,-0.12032,-0.026584
1,1,35.723,0.24119,1.5479,0.10315,0.11868,0.03068,-0.049956,0.11717
1,1,35.822,-0.070575,1.6151,0.1438,-0.064968,-0.20051,0.24643,-0.0314
1,1,35.921,0.003575,1.4571,0.10005,0.11721,-0.032916,0.008119,0.20645
1,1,36.022,0.27813,1.6592,-0.043779,0.13017,0.010587,-0.14365,-0.031613
1,1,36.121,0.10907,1.5835,0.11229,0.2512,-0.02109,-0.045361,-0.12652
1,1,36.221,0.031485,1.5458,0.10147,-0.095568,-0.15408,0.14107,0.058342
1,1,36.322,0.24391,1.6743,-0.13914,-0.1589,0.066933,-0.0066316,0.088648
1,1,36.421,0.26149,1.4682,0.07178,0.093688,-0.18716,-0.0012016,0.086648
1,1,36.522,0.079254,1.3428,-0.16035,0.084784,-0.057615,-0.016878,-0.11166
1,1,36.621,0.36626,1.3645,0.116,0.019225,0.06761,-0.12667,-0.021049
1,1,36.722,0.027496,1.6319,-0.052065,-0.056662,-0.11755,-0.00060397,0.32438
1,1,36.821,0.081416,1.7151,-0.026471,-0.1024,0.11084,0.16831,0.0809
1,1,36.921,0.29802,1.6584,0.032584,-0.16711,-0.020915,0.18847,0.021638
1,1,37.022,0.011355,1.4992,0.15553,-0.23119,0.11318,0.13025,-0.024807
1,1,37.122,0.14722,1.3784,-0.020458,-0.16282,0.0038105,0.15344,-0.14587
1,1,37.221,0.059189,1.609,0.16005,0.16748,-0.042951,0.050231,-0.010186
1,1,37.322,0.29535,1.5889,-0.20956,0.0052683,0.02765,-0.056833,0.12777
1,1,37.421,-0.22287,1.4762,0.046443,0.07644,0.18956,0.156,-0.056092
1,1,37.521,-0.00057056,1.1974,0.066143,0.03815,0.12876,-0.073118,-0.13755
1,1,37.622,0.049757,1.3048,0.018827,-0.47922,-0.025167,-0.016451,-0.031262
1,1,37.722,-0.012447,1.4037,-0.023034,0.3841,0.088445,0.029021,0.058217
1,1,37.821,-0.043895,1.5265,-0.20134,0.042997,0.1113,0.086624,0.038941
1,1,37.921,0.079106,1.4236,0.043909,0.1149,-0.27827,0.14548,0.091254
1,1,38.021,0.017885,1.4012,0.10853,-0.14644,-0.02682,0.14434,-0.13735
1,1,38.122,0.15694,1.5733,0.20921,0.15289,-0.013217,0.096735,0.044331
1,1,38.221,0.14006,1.5933,-0.1123,0.37629,0.093564,-0.070593,-0.0064446
1,1,38.321,0.12576,1.4365,0.31022,0.2027,-0.25441,0.069451,-0.17965
1,1,38.422,0.32174,1.4338,-0.14893,-0.05183,0.046462,-0.21471,0.033399
1,1,38.522,0.42941,1.6238,0.061637,-0.069977,-0.045757,0.056238,-0.46589
1,1,38.621,0.10629,1.2993,0.04453,0.017181,-0.0053022,0.042945,0.057618
1,1,38.721,0.22421,1.5604,-0.30244,-0.20814,-0.20029,0.073111,0.19431
1,1,38.821,0.12659,1.3909,0.0893,0.051963,0.2398,0.087466,-0.10102
1,1,38.921,0.29703,1.5045,-0.04155,-0.075433,0.12581,-0.23323,0.09489
1,1,39.021,0.18433,1.6807,-0.077287,0.070647,-0.0774,-0.16364,-0.33323
1,1,39.121,0.12936,1.6397,0.043587,-0.074497,0.095379,0.020848,0.13168
1,1,39.221,-0.023251,1.6095,-0.16479,-0.11245,-0.23141,-0.13203,-0.06356
1,1,39.322,0.1178,1.6671,0.19292,0.079887,-0.094984,0.10407,-0.025643
1,1,39.421,0.24004,1.4271,-0.0044375,-0.011497,0.011749,-0.1042,-0.15186
1,1,39.521,0.17778,1.4298,-0.016821,-0.20636,0.17501,0.29293,0.083456
1,1,39.622,0.043007,1.4083,0.11385,0.20817,0.048998,0.066775,0.17912
1,1,39.721,0.17539,1.5208,0.099452,0.016223,0.13401,0.10147,0.23716
1,1,39.821,0.06433,1.3913,0.1383,0.11565,0.050068,-0.27584,0.021653
1,1,39.921,0.056288,1.3181,-0.021333,0.22442,-0.076414,0.0043628,0.12295
1,1,40.022,0.29248,1.3409,-0.20854,0.022083,0.26261,-0.047368,-0.064387
1,1,40.121,0.014223,1.2029,-0.1522,-0.041501,-0.1451,0.068812,-0.10841
1,1,40.221,-0.087387,1.3723,0.0034119,-0.10991,-0.086486,0.093131,0.021882
1,1,40.321,0.12335,1.2399,-0.1002,0.15823,0.068421,0.1928,-0.10973
1,1,40.421,0.18791,1.2023,-0.045406,0.023738,0.16986,-0.13652,-0.025777
1,1,40.521,0.24062,1.1528,-0.089721,-0.14453,-0.12293,0.18336,-0.15185
1,1,40.622,-0.19447,1.4592,0.10703,0.08872,0.087015,-0.11276,0.15656
1,1,40.721,0.16191,1.3277,0.16379,0.013773,0.010378,-0.045388,0.06881
1,1,40.821,0.20568,1.2279,0.14082,0.13762,0.068251,-0.20728,-0.0038377
1,1,40.921,0.084963,1.4729,-0.0027844,0.061177,-0.15955,0.037927,-0.029274
1,1,41.022,0.46836,1.2477,-0.27947,0.018714,0.027152,-0.0090916,0.029946
1,1,41.121,-0.068103,1.4642,-0.1678,0.066041,-0.064143,-0.064265,-0.023961
1,1,41.221,0.011261,1.4411,0.0051132,-0.17413,-0.20066,-0.0456,-0.16825
1,1,41.321,0.23247,1.4979,-0.025843,0.062715,0.23692,-0.060017,-0.072844
1,1,41.422,0.22909,1.2463,0.19812,-0.046948,0.21588,0.012415,-0.026873
1,1,41.521,0.069658,1.0985,0.080277,-0.19703,0.16405,-0.088948,0.047273
1,1,41.621,-0.0010913,1.2967,0.07977,0.016226,-0.1637,-0.10155,0.017951
1,1,41.721,0.093327,1.3129,0.17621,0.18793,0.082392,0.10859,0.037432
1,1,41.822,0.19986,1.4425,-0.064914,0.044599,-0.059607,0.1387,0.24349
1,1,41.921,0.56431,1.4299,-0.10377,0.12469,-0.24497,0.12663,-0.055742
1,1,42.021,0.040685,1.3571,0.14366,0.024085,-0.22184,-0.11505,-0.18426
1,1,42.121,0.030539,1.2122,-0.094351,-0.23352,0.070674,-0.18937,-0.15169
1,1,42.221,0.092067,1.1854,0.051978,-0.01167,0.088005,0.055251,-0.063668
1,1,42.322,-0.051605,1.2926,-0.038758,-0.059811,-0.035464,0.017219,-0.18549
1,1,42.421,-0.037472,1.004,-0.1249,0.098782,-0.289,0.10293,-0.012206
1,1,42.521,0.17044,1.2094,0.15079,0.030346,-0.19844,-0.22871,0.22883
1,1,42.622,0.11097,1.2299,-0.15078,-0.25796,-0.12157,-0.14734,-0.087505
1,1,42.721,0.24012,1.1772,0.032942,0.013188,-0.34538,0.068937,0.069935
1,1,42.821,0.23663,1.2711,0.027809,-0.22232,0.049907,-0.089143,0.24033
1,1,42.921,0.073453,1.1231,0.088242,0.27974,-0.12177,0.01213,-0.085468
1,1,43.022,-0.039537,1.4215,-0.1476,0.090038,0.18955,-0.15238,-0.019353
1,1,43.122,-0.22378,1.2228,-0.20837,-0.11707,0.098735,-0.088132,-0.12162
1,1,43.221,0.060845,1.1774,-0.075919,0.40666,-0.1477,-0.058754,0.12104
1,1,43.321,-0.017463,1.232,0.14055,-0.1384,-0.033002,-0.1419,0.043096
1,1,43.421,0.27726,1.3269,-0.21022,0.090596,0.021235,0.1196,-0.015909
1,1,43.522,0.15799,1.2029,-0.27332,-0.24299,-0.0046178,0.086525,0.14107
1,1,43.622,0.25663,1.2708,-0.034185,-0.014798,0.136,0.026079,-0.044151
1,1,43.721,0.39053,1.2636,0.075332,0.12835,0.075735,-0.17183,0.056275
1,1,43.822,0.039905,1.0836,-0.16486,0.01125,-0.10359,0.020436,0.089633
1,1,43.921,0.18579,1.037,-0.085181,-0.064442,-0.014384,-0.1944,0.018156
1,1,44.022,0.13009,1.3217,0.33811,-0.20101,0.087151,-0.14406,-0.099239
1,1,44.121,-0.15177,1.2552,0.035453,-0.071917,-0.09678,-0.18864,-0.25864
1,1,44.221,0.2572,0.97629,0.09941,-0.15155,0.30815,0.11671,-0.092866
1,1,44.321,0.31923,1.2146,-0.23996,0.052943,-0.23449,-0.11982,-0.0083336
1,1,44.421,-0.0018094,0.88332,0.082204,-0.086353,0.10685,-0.29013,0.062611
1,1,44.521,0.0074706,1.2319,0.16201,0.013786,0.11312,-0.023286,0.027806
1,1,44.622,0.22521,1.2452,-0.046928,0.1546,0.32873,-0.079575,0.1116
1,1,44.721,-0.050545,1.0909,-0.13344,0.11322,-0.013589,0.17635,0.15106
1,1,44.821,-0.17511,1.1108,0.0040205,0.013663,-0.21978,0.11564,0.062578
1,1,44.923,-0.27098,1.0915,-0.20214,-0.040469,-0.13018,-0.022952,0.064098
1,1,45.021,0.12392,1.352,0.22088,0.24161,-0.13133,-0.15677,0.078956
1,1,45.121,0.11717,1.1275,0.24353,-0.10628,-0.09771,-0.033071,0.14429
1,1,45.221,-0.057439,1.1312,0.18666,0.17824,-0.093168,-0.034577,-0.10038
1,1,45.322,0.091039,0.99586,-0.2331,0.036268,0.13281,-0.062656,-0.10132
1,1,45.421,0.042907,1.2409,-0.24015,-0.11836,0.055294,0.095442,-0.12439
1,1,45.521,-0.12341,1.0406,-0.070227,-0.15385,0.020258,-0.25543,0.32024
1,1,45.621,0.17774,1.2813,0.12909,-0.078241,-0.085793,-0.031124,-0.15279
1,1,45.722,-0.02574,1.1061,-0.13423,-0.001709,0.060661,-0.049421,0.18811
1,1,45.821,0.030259,1.0086,-0.023311,0.34878,-0.15444,-0.087086,0.060234
1,1,45.921,0.11019,0.84335,-0.23931,0.11055,0.11538,0.033485,0.22805
1,1,46.021,0.084343,1.0582,0.066521,-0.17214,0.17652,0.081717,0.045205
1,1,46.121,0.38979,1.4079,-0.015828,0.01345,0.086811,-0.32449,0.11171
1,1,46.221,0.13742,1.0236,0.046854,0.2318,0.18225,-0.03465,0.017388
1,1,46.321,0.16152,1.1186,-0.15826,0.016986,0.013086,0.067201,0.0024448
1,1,46.422,0.43109,1.0578,-0.061755,0.19424,0.031802,-0.08852,-0.095727
1,1,46.522,-0.2015,1.1305,-0.13996,0.00037463,-0.057436,0.24479,-0.036418
1,1,46.621,0.17786,1.0299,0.15904,0.16543,0.11678,-0.17684,-0.067095
1,1,46.721,-0.076911,1.183,-0.049416,-0.30467,-0.12789,0.11682,0.19515
1,1,46.821,0.067813,1.2637,0.1195,-0.070417,-0.043288,-0.12174,-0.2899
1,1,46.921,0.07987,1.1858,0.047698,0.18001,-0.05149,0.034012,-0.073804
1,1,47.022,0.21157,0.95122,-0.17959,-0.15798,-0.23008,-0.13179,0.042456
1,1,47.122,-0.084026,0.92046,-0.18695,-0.022631,-0.16974,-0.44325,0.15531
1,1,47.221,-0.032025,0.85276,0.2636,0.010962,0.093588,-0.10993,-0.2664
1,1,47.322,0.092785,1.1359,-0.029454,-0.067701,0.042683,0.0084288,0.22556
1,1,47.421,0.17069,0.79014,-0.092019,0.032921,-0.046369,-0.039333,-0.11675
1,1,47.521,0.22575,1.0259,-0.010093,-0.066298,-0.036736,-0.077281,-0.053413
1,1,47.621,-0.11246,0.90113,-0.18645,-0.19075,-0.0070894,0.2884,-0.12279
1,1,47.721,0.26223,0.82914,-0.09488,-0.046288,-0.1524,-0.1156,0.015288
1,1,47.821,0.010351,0.9697,0.13937,0.0088725,0.16388,-0.084181,-0.097481
1,1,47.922,0.25581,0.92336,0.19813,0.11933,0.016384,0.010522,0.20215
1,1,48.021,0.066989,0.83391,0.14006,0.075478,-0.19609,0.15231,-0.08166
1,1,48.124,0.073603,0.93036,0.19258,0.11098,0.14545,0.15631,-0.16167
1,1,48.222,-0.018924,0.78465,0.053755,0.049349,-0.065082,0.23649,0.006983
1,1,48.322,-0.037951,0.84835,0.02456,0.22706,0.019773,0.017448,0.1232
1,1,48.421,0.10105,0.97539,0.14017,-0.23008,0.016704,-0.065956,0.065968
1,1,48.521,0.31426,1.0111,-0.074053,0.05299,0.055222,0.086882,0.13183
1,1,48.621,0.12898,1.2029,-0.086602,-0.015338,-0.024196,0.17179,-0.15909
1,1,48.722,0.13418,1.0438,-0.063806,0.31938,0.11651,-0.21048,-0.16014
1,1,48.822,0.0267,1.1752,-0.14957,-0.11901,-0.044321,-0.08554,-0.094525
1,1,48.921,-0.14686,1.0304,-0.1627,0.11823,0.001232,0.29517,-0.18249
1,1,49.022,0.28962,1.2143,-0.12508,0.04981,-0.23049,-0.043777,-0.076977
1,1,49.121,0.23782,0.7262,-0.1708,0.024151,-0.15131,0.025778,0.16029
1,1,49.221,0.33877,1.105,-0.11107,0.0353,-0.036302,-0.034505,0.10132
1,1,49.321,-0.13259,1.0681,0.16818,0.0095962,0.057608,-0.0048557,-0.13525
1,1,49.421,-0.1746,1.0041,0.031071,0.27186,0.037035,0.086426,0.15873
1,1,49.521,0.27504,0.9416,0.098175,0.12597,0.015953,0.16567,0.26505
1,1,49.621,-0.0035706,1.2603,0.19117,0.22731,-0.058217,0.11795,0.27363
1,1,49.722,0.083682,0.8511,-0.23032,-0.0037418,-0.16369,-0.055381,-0.12843
1,1,49.821,0.1011,1.1657,0.087173,0.1247,-0.11214,-0.024195,0.056547
1,1,49.921,0.22817,1.0061,-0.076613,-0.062381,0.21046,0.17576,0.073814
1,1,50.021,0.094555,0.93226,0.1366,-0.11056,0.13344,0.32439,0.060461
1,1,50.121,-0.27896,1.0819,-0.058634,-0.0016691,-0.062107,-0.1361,0.0060089
1,1,50.221,-0.013132,1.2768,-0.032345,-0.036759,0.00012195,-0.22247,-0.092226
1,1,50.321,0.13581,1.1815,-0.15531,-0.0864,-0.016384,0.21166,0.10243
1,1,50.422,-0.17678,0.97863,-0.11024,-0.19397,0.16967,0.18351,-0.20303
1,1,50.521,0.19517,1.1032,0.038299,-0.060383,-0.13831,-0.06404,0.056953
1,1,50.622,0.19889,0.80423,-0.012588,0.044108,0.21281,0.14979,0.33996
1,1,50.721,0.042925,0.98293,0.076555,0.10112,0.14224,0.0025814,0.063891
1,1,50.822,-0.057906,1.092,-0.088898,-0.10827,0.047259,-0.057161,-0.080608
1,1,50.923,0.02933,1.0945,0.020519,0.034767,0.12998,0.015446,-0.056882
1,1,51.021,-0.10541,1.0188,-0.14651,-0.17858,0.15951,-0.16349,-0.13692
1,1,51.121,0.19309,0.91796,-0.00095469,0.13949,-0.020355,0.16237,0.03154
1,1,51.222,-0.075365,0.97326,-0.087558,-0.070773,-0.10048,0.052918,-0.027962
1,1,51.321,-0.067505,0.88193,-0.16304,0.098998,0.14295,-0.14283,0.13439
1,1,51.422,0.05991,0.9224,0.19522,0.22646,-0.045346,-0.060071,-0.29378
1,1,51.521,0.20604,0.97404,0.084455,-0.091598,0.17197,0.081071,-0.16147
1,1,51.621,-0.038611,1.0041,-0.081639,-0.10592,0.39656,0.047684,-0.006402
1,1,51.721,-0.048271,1.078,-0.15513,0.092192,0.091225,-0.15324,-0.22192
1,1,51.822,0.29195,1.1691,-0.11853,-0.083765,-0.11382,-0.026441,0.085773
1,1,51.922,-0.070316,0.86829,0.087406,-0.078572,-0.042324,0.0046562,0.14431
1,1,52.022,0.27545,1.228,-0.023442,0.20974,0.031091,-0.0099412,-0.042388
1,1,52.121,0.011939,0.8386,-0.1541,-0.072136,0.0088207,0.22118,-0.17164
1,1,52.221,0.1952,0.76642,-0.0044597,-0.24347,0.15279,-0.06451,0.10969
1,1,52.322,0.0015553,0.82233,-0.1679,0.077787,0.087148,-0.055696,-0.10798
1,1,52.421,0.10738,0.85115,0.048622,0.12777,-0.048667,-0.058852,-0.19103
1,1,52.521,0.11547,1.132,0.094403,-0.0081361,-0.16041,-0.13233,-0.15288
1,1,52.621,0.084691,1.1209,-0.075512,-0.1149,-0.16169,0.0055764,-0.028275
1,1,52.721,0.31135,1.189,0.16658,-0.13658,0.27495,0.088078,-0.059318
1,1,52.821,0.20108,1.0614,-0.15687,-0.08919,-0.17426,0.11339,-0.11251
1,1,52.925,0.23904,0.9115,-0.041795,0.21297,-0.25064,0.0090873,-0.10116
1,1,53.022,0.096925,0.83811,0.12572,0.19414,-0.024879,0.16962,-0.10209
1,1,53.122,0.23907,0.81985,0.037987,0.15697,-0.01503,-0.029807,-0.048932
1,1,53.222,0.20385,0.60543,0.04166,-0.0073387,-0.16596,-0.17075,-0.17911
1,1,53.322,-0.087039,0.81013,-0.046639,0.13167,-0.16728,-0.20675,-0.064493
1,1,53.421,-0.033917,1.1184,0.23336,0.13561,0.03609,0.11968,-0.2867
1,1,53.521,0.065318,1.2042,-0.13172,-0.066585,-0.026281,0.023183,-0.084813
1,1,53.621,0.013122,0.95034,0.23812,-0.10507,-0.0043593,0.054657,-0.0074062
1,1,53.721,-0.28244,0.78644,0.20695,-0.070411,0.078379,0.064293,-0.21742
1,1,53.821,0.021093,1.128,-0.077961,-0.03988,0.26891,-0.18422,0.058294
1,1,53.922,0.24453,0.77774,0.14336,0.0060918,0.040364,-0.023337,-0.28662
1,1,54.021,0.053834,0.8306,-0.19344,-0.084234,-0.33697,-0.059646,0.22071
1,1,54.121,0.37218,0.81041,0.060227,0.036887,0.18063,-0.24319,-0.2486
1,1,54.221,0.17021,0.72392,-0.25908,-0.017657,0.0053861,0.22693,0.15313
1,1,54.321,0.02217,0.48573,-0.1851,-0.1772,0.17577,-0.055867,-0.062996
1,1,54.422,0.2011,0.71689,0.055188,-0.10009,0.016686,-0.070619,-0.06506
1,1,54.522,0.0070752,1.0111,-0.026779,-0.18797,0.21094,0.091198,-0.0048252
1,1,54.622,0.19576,0.95085,-0.15956,-0.013718,0.02238,-0.1498,0.1991
1,1,54.721,0.27496,0.81708,0.06224,-0.13754,-0.031066,0.16382,0.048493
1,1,54.821,0.24405,0.9121,-0.10429,-0.072707,-0.17376,0.03841,-0.015171
1,1,54.921,0.29774,0.95102,-0.19796,-0.010445,-0.095701,0.18949,-0.29557
1,1,55.021,-0.046547,1.0185,0.034763,0.071386,-0.1429,0.077615,-0.045735
1,1,55.121,0.068122,1.1955,-0.20048,0.13072,-0.046522,-0.082611,-0.070991
1,1,55.221,-0.030519,0.73676,0.015194,0.020087,-0.066687,0.15223,0.23544
1,1,55.321,0.20838,0.94609,0.24048,0.23432,0.014572,-0.17583,0.15522
1,1,55.421,-0.0066338,0.90169,0.16778,-0.16721,-0.1638,0.23724,-0.17438
1,1,55.523,0.36749,0.9259,0.05356,0.04921,0.053708,-0.031031,-0.017855
1,1,55.622,-0.04267,1.013,0.037646,0.048951,0.11293,0.057737,0.22268
1,1,55.721,-0.079324,1.1354,0.17966,-0.077861,0.038959,-0.12797,0.063066
1,1,55.821,0.24198,0.93367,0.086654,0.21078,-0.037784,0.15429,0.046451
1,1,55.921,-0.011906,0.90914,-0.25246,0.012276,-0.046447,0.0080839,0.045349
1,1,56.022,0.13477,0.95878,0.12774,-0.18371,-0.044254,-0.054622,-0.15145
1,1,56.131,-0.095835,0.89184,0.16747,0.032655,-0.055714,-0.043187,0.030268
1,1,56.221,-0.11072,0.66621,-0.032445,-0.20416,-0.091904,0.18466,0.070777
1,1,56.321,-0.0062391,1.0361,0.18196,0.094718,-0.22818,-0.15982,-0.084458
1,1,56.427,0.15345,0.74473,0.10543,-0.012639,-0.20009,0.28728,0.079889
1,1,56.521,0.023951,0.94592,-0.14766,-0.082269,-0.10606,-0.25,-0.16768
1,1,56.622,0.012032,0.61874,-0.13026,0.22463,0.13814,-0.073476,0.083805
1,1,56.722,0.21346,0.93305,-0.059112,0.039697,0.060265,0.2528,-0.072626
1,1,56.822,0.24232,0.905,-0.12212,-0.13003,0.070116,0.10374,0.05731
1,1,56.922,0.20068,0.87551,0.15195,-0.0087554,0.072957,-0.11773,-0.1282
1,1,57.021,-0.056747,0.86203,-0.067459,0.0073774,0.10047,-0.011162,-0.13426
1,1,57.123,0.23147,0.88383,0.11791,0.068226,0.074476,-0.0068976,-0.12177
1,1,57.221,0.12548,0.61455,-0.0060809,-0.25133,0.060396,0.11586,0.019669
1,1,57.321,0.04883,0.91093,-0.10636,-0.10864,-0.030334,0.02115,0.0090157
1,1,57.421,-0.010717,1.182,0.10545,0.23302,0.23168,0.011521,0.032909
1,1,57.522,0.068437,1.0252,-0.14217,-0.13299,0.13745,-0.24791,-0.12052
1,1,57.621,-0.20117,0.89412,-0.27208,-0.00039729,0.0015933,-0.053125,0.13481
1,1,57.722,0.063585,0.94254,0.024688,-0.21957,-0.17001,-0.012466,-0.036616
1,1,57.821,0.052637,0.67699,0.0030474,0.18012,-0.14338,0.11304,-0.14803
1,1,57.921,0.15729,0.90675,-0.059576,-0.043015,-0.21624,-0.18572,0.079973
1,1,58.021,-0.013012,1.0841,0.040962,0.010818,0.20279,-0.04234,0.14532
1,1,58.121,-0.08135,0.84524,0.057059,0.092937,0.20787,-0.14858,-0.056856
1,1,58.222,0.11351,0.96707,0.0025578,-0.22971,0.12771,0.0028742,-0.0021966
1,1,58.321,0.13626,1.045,0.082656,0.22771,0.051714,0.21154,0.024028
1,1,58.422,0.30138,0.86008,0.014118,0.037954,-0.15029,-0.20703,0.17489
1,1,58.522,0.37263,0.7029,0.083608,-0.10823,-0.17479,0.041173,-0.10448
1,1,58.622,-0.06918,0.9321,0.093258,-0.25821,-0.15889,-0.0059873,0.040815
1,1,58.722,0.24892,0.85436,0.21134,-0.16808,0.00014018,0.11441,0.0095248
1,1,58.822,0.15329,0.5635,-0.13703,0.053506,0.15029,-0.19313,0.19733
1,1,58.921,0.056342,0.91067,0.23888,0.0029829,0.15462,-0.057859,-0.10368
1,1,59.022,0.1127,0.71111,0.065903,0.071106,-0.061263,-0.06019,-0.24425
1,1,59.121,0.13656,0.98297,-0.12872,-0.15733,0.24181,0.049592,0.12231
1,1,59.221,-0.099607,0.7225,0.084505,0.019379,-0.19364,0.025125,-0.15567
1,1,59.321,0.10919,0.92711,0.10744,-0.020918,0.0089138,0.25196,-0.012545
1,1,59.422,0.18404,1.0287,-0.070839,-0.040895,-0.045685,0.144,-0.12542
1,1,59.521,0.27807,0.77998,0.14247,-0.072282,-0.13777,-0.048337,-0.011098
1,1,59.621,0.20259,0.93953,-0.084168,0.020322,0.079705,0.066634,-0.14378
1,1,59.722,0.34252,0.92737,-0.17221,0.11007,-0.15596,0.13961,0.18357
1,1,59.821,-0.22165,0.7098,0.014629,0.0383,-0.28331,0.065088,0.22019
1,1,59.921,0.071345,0.82188,0.089677,0.15038,-0.10389,0.064458,-0.027753
1,1,60.021,-0.040756,0.92765,0.023942,0.054332,0.03128,0.19911,0.20498
1,1,60.121,-0.088677,0.86766,-0.20283,0.033075,0.25012,0.048807,-0.10721
1,1,60.221,-0.094255,1.0222,-0.0007498,0.21465,-0.28728,-0.085524,-0.18816
