time,poseset,x,y,z,qx,qy,qz,qw,twistime,twistset,vx,vy,vz
1458160225.359025603,1,0.00209163,0.00209163,0.00209163,0.00209163,0.00209163,0.00209163,0.167768,0.167768,0.167768,0.167768
1458160225.375555612,1,0.00209254,0.00209254,0.00209254,0.00209254,0.00209254,0.00209254,0.16454,0.16454,0.16454,0.16454
1458160225.392727807,1,0.00209279,0.00209279,0.00209279,0.00209279,0.00209279,0.00209279,0.16065,0.16065,0.16065,0.16065
1458160225.408822101,1,0.00208913,0.00208913,0.00208913,0.00208913,0.00208913,0.00208913,0.156112,0.156112,0.156112,0.156112
1458160225.425416488,1,0.00208426,0.00208426,0.00208426,0.00208426,0.00208426,0.00208426,0.151176,0.151176,0.151176,0.151176
1458160225.442245997,1,0.00207624,0.00207624,0.00207624,0.00207624,0.00207624,0.00207624,0.145906,0.145906,0.145906,0.145906
1458160225.458792863,1,0.00206637,0.00206637,0.00206637,0.00206637,0.00206637,0.00206637,0.14047,0.14047,0.14047,0.14047
1458160225.475342487,1,0.00205281,0.00205281,0.00205281,0.00205281,0.00205281,0.00205281,0.134919,0.134919,0.134919,0.134919
1458160225.492095313,1,0.0020376,0.0020376,0.0020376,0.0020376,0.0020376,0.0020376,0.129411,0.129411,0.129411,0.129411
1458160225.508744471,1,0.00202023,0.00202023,0.00202023,0.00202023,0.00202023,0.00202023,0.124001,0.124001,0.124001,0.124001
1458160225.525396989,1,0.00200178,0.00200178,0.00200178,0.00200178,0.00200178,0.00200178,0.118775,0.118775,0.118775,0.118775
1458160225.542095968,1,0.00198151,0.00198151,0.00198151,0.00198151,0.00198151,0.00198151,0.113749,0.113749,0.113749,0.113749
1458160225.558948222,1,0.00196014,0.00196014,0.00196014,0.00196014,0.00196014,0.00196014,0.108974,0.108974,0.108974,0.108974
1458160225.575630625,1,0.00193885,0.00193885,0.00193885,0.00193885,0.00193885,0.00193885,0.104494,0.104494,0.104494,0.104494
1458160225.592228883,1,0.00191655,0.00191655,0.00191655,0.00191655,0.00191655,0.00191655,0.100287,0.100287,0.100287,0.100287
1458160225.608963800,1,0.00189494,0.00189494,0.00189494,0.00189494,0.00189494,0.00189494,0.0963949,0.0963949,0.0963949,0.0963949
1458160225.625714867,1,0.00187222,0.00187222,0.00187222,0.00187222,0.00187222,0.00187222,0.0927681,0.0927681,0.0927681,0.0927681
1458160225.642101928,1,0.001851,0.001851,0.001851,0.001851,0.001851,0.001851,0.0894633,0.0894633,0.0894633,0.0894633
1458160225.658911121,1,0.00183061,0.00183061,0.00183061,0.00183061,0.00183061,0.00183061,0.0864476,0.0864476,0.0864476,0.0864476
1458160225.675274216,1,0.00180877,0.00180877,0.00180877,0.00180877,0.00180877,0.00180877,0.0836543,0.0836543,0.0836543,0.0836543
1458160225.692127507,1,0.00178968,0.00178968,0.00178968,0.00178968,0.00178968,0.00178968,0.0811722,0.0811722,0.0811722,0.0811722
1458160225.708805390,1,0.00177029,0.00177029,0.00177029,0.00177029,0.00177029,0.00177029,0.0789085,0.0789085,0.0789085,0.0789085
1458160225.725545918,1,0.00175214,0.00175214,0.00175214,0.00175214,0.00175214,0.00175214,0.0768862,0.0768862,0.0768862,0.0768862
1458160225.742281568,1,0.00173475,0.00173475,0.00173475,0.00173475,0.00173475,0.00173475,0.0750776,0.0750776,0.0750776,0.0750776
1458160225.759149623,1,0.00171884,0.00171884,0.00171884,0.00171884,0.00171884,0.00171884,0.0734835,0.0734835,0.0734835,0.0734835
1458160225.776026794,1,0.00170325,0.00170325,0.00170325,0.00170325,0.00170325,0.00170325,0.0720609,0.0720609,0.0720609,0.0720609
1458160225.792743089,1,0.00168921,0.00168921,0.00168921,0.00168921,0.00168921,0.00168921,0.0708252,0.0708252,0.0708252,0.0708252
1458160225.809827186,1,0.0016754,0.0016754,0.0016754,0.0016754,0.0016754,0.0016754,0.0697299,0.0697299,0.0697299,0.0697299
1458160225.826019358,1,0.00166303,0.00166303,0.00166303,0.00166303,0.00166303,0.00166303,0.0687917,0.0687917,0.0687917,0.0687917
1458160225.842466539,1,0.00165168,0.00165168,0.00165168,0.00165168,0.00165168,0.00165168,0.0679865,0.0679865,0.0679865,0.0679865
1458160225.859205081,1,0.00164124,0.00164124,0.00164124,0.00164124,0.00164124,0.00164124,0.0672992,0.0672992,0.0672992,0.0672992
1458160225.875855191,1,0.00163209,0.00163209,0.00163209,0.00163209,0.00163209,0.00163209,0.0667274,0.0667274,0.0667274,0.0667274
1458160225.892478955,1,0.00162342,0.00162342,0.00162342,0.00162342,0.00162342,0.00162342,0.0662404,0.0662404,0.0662404,0.0662404
1458160225.909596246,1,0.00161641,0.00161641,0.00161641,0.00161641,0.00161641,0.00161641,0.0658572,0.0658572,0.0658572,0.0658572
1458160225.926168150,1,0.00160957,0.00160957,0.00160957,0.00160957,0.00160957,0.00160957,0.0655307,0.0655307,0.0655307,0.0655307
1458160225.942809466,1,0.001604,0.001604,0.001604,0.001604,0.001604,0.001604,0.0652804,0.0652804,0.0652804,0.0652804
1458160225.959247283,1,0.00159835,0.00159835,0.00159835,0.00159835,0.00159835,0.00159835,0.0650646,0.0650646,0.0650646,0.0650646
1458160225.975968028,1,0.00159412,0.00159412,0.00159412,0.00159412,0.00159412,0.00159412,0.0649146,0.0649146,0.0649146,0.0649146
1458160225.992620756,1,0.00159026,0.00159026,0.00159026,0.00159026,0.00159026,0.00159026,0.0647965,0.0647965,0.0647965,0.0647965
1458160226.009457729,1,0.00158717,0.00158717,0.00158717,0.00158717,0.00158717,0.00158717,0.0647152,0.0647152,0.0647152,0.0647152
1458160226.026421635,1,0.00158476,0.00158476,0.00158476,0.00158476,0.00158476,0.00158476,0.0646632,0.0646632,0.0646632,0.0646632
1458160226.042635981,1,0.00158253,0.00158253,0.00158253,0.00158253,0.00158253,0.00158253,0.0646232,0.0646232,0.0646232,0.0646232
1458160226.059130073,1,0.0015805,0.0015805,0.0015805,0.0015805,0.0015805,0.0015805,0.0645932,0.0645932,0.0645932,0.0645932
1458160226.075784314,1,0.00157921,0.00157921,0.00157921,0.00157921,0.00157921,0.00157921,0.064584,0.064584,0.064584,0.064584
1458160226.092621771,1,0.00157833,0.00157833,0.00157833,0.00157833,0.00157833,0.00157833,0.064584,0.064584,0.064584,0.064584
1458160226.109146639,1,0.00157681,0.00157681,0.00157681,0.00157681,0.00157681,0.00157681,0.0645652,0.0645652,0.0645652,0.0645652
1458160226.125894294,1,0.00157637,0.00157637,0.00157637,0.00157637,0.00157637,0.00157637,0.0645709,0.0645709,0.0645709,0.0645709
1458160226.142394593,1,0.00157604,0.00157604,0.00157604,0.00157604,0.00157604,0.00157604,0.0645741,0.0645741,0.0645741,0.0645741
1458160226.159124405,1,0.00157564,0.00157564,0.00157564,0.00157564,0.00157564,0.00157564,0.06457,0.06457,0.06457,0.06457
1458160226.175977211,1,0.00157552,0.00157552,0.00157552,0.00157552,0.00157552,0.00157552,0.0645673,0.0645673,0.0645673,0.0645673
1458160226.192654319,1,0.0015754,0.0015754,0.0015754,0.0015754,0.0015754,0.0015754,0.064559,0.064559,0.064559,0.064559
1458160226.209087241,1,0.00157519,0.00157519,0.00157519,0.00157519,0.00157519,0.00157519,0.0645433,0.0645433,0.0645433,0.0645433
1458160226.225626528,1,0.00157532,0.00157532,0.00157532,0.00157532,0.00157532,0.00157532,0.0645314,0.0645314,0.0645314,0.0645314
1458160226.242330621,1,0.0015755,0.0015755,0.0015755,0.0015755,0.0015755,0.0015755,0.064516,0.064516,0.064516,0.064516
1458160226.258866166,1,0.00157524,0.00157524,0.00157524,0.00157524,0.00157524,0.00157524,0.0644855,0.0644855,0.0644855,0.0644855
1458160226.275597057,1,0.00157547,0.00157547,0.00157547,0.00157547,0.00157547,0.00157547,0.0644647,0.0644647,0.0644647,0.0644647
1458160226.292161078,1,0.00157527,0.00157527,0.00157527,0.00157527,0.00157527,0.00157527,0.0644306,0.0644306,0.0644306,0.0644306
1458160226.308869465,1,0.00157545,0.00157545,0.00157545,0.00157545,0.00157545,0.00157545,0.0644044,0.0644044,0.0644044,0.0644044
1458160226.326079456,1,0.00157547,0.00157547,0.00157547,0.00157547,0.00157547,0.00157547,0.0643732,0.0643732,0.0643732,0.0643732
1458160226.342314626,1,0.00157536,0.00157536,0.00157536,0.00157536,0.00157536,0.00157536,0.0643382,0.0643382,0.0643382,0.0643382
1458160226.358769633,1,0.00157479,0.00157479,0.00157479,0.00157479,0.00157479,0.00157479,0.0642917,0.0642917,0.0642917,0.0642917
1458160226.375488577,1,0.00157498,0.00157498,0.00157498,0.00157498,0.00157498,0.00157498,0.0642662,0.0642662,0.0642662,0.0642662
1458160226.392521762,1,0.00157514,0.00157514,0.00157514,0.00157514,0.00157514,0.00157514,0.0642404,0.0642404,0.0642404,0.0642404
1458160226.409328642,1,0.00157502,0.00157502,0.00157502,0.00157502,0.00157502,0.00157502,0.0642084,0.0642084,0.0642084,0.0642084
1458160226.425520965,1,0.00157453,0.00157453,0.00157453,0.00157453,0.00157453,0.00157453,0.0641688,0.0641688,0.0641688,0.0641688
1458160226.442765186,1,0.00157411,0.00157411,0.00157411,0.00157411,0.00157411,0.00157411,0.0641336,0.0641336,0.0641336,0.0641336
1458160226.459267517,1,0.00157451,0.00157451,0.00157451,0.00157451,0.00157451,0.00157451,0.0641215,0.0641215,0.0641215,0.0641215
1458160226.475453471,1,0.00157361,0.00157361,0.00157361,0.00157361,0.00157361,0.00157361,0.0640779,0.0640779,0.0640779,0.0640779
1458160226.492118243,1,0.00157361,0.00157361,0.00157361,0.00157361,0.00157361,0.00157361,0.0640606,0.0640606,0.0640606,0.0640606
1458160226.509206480,1,0.00157322,0.00157322,0.00157322,0.00157322,0.00157322,0.00157322,0.0640352,0.0640352,0.0640352,0.0640352
1458160226.526018252,1,0.00157375,0.00157375,0.00157375,0.00157375,0.00157375,0.00157375,0.0640352,0.0640352,0.0640352,0.0640352
1458160226.542666780,1,0.00157331,0.00157331,0.00157331,0.00157331,0.00157331,0.00157331,0.0640112,0.0640112,0.0640112,0.0640112
1458160226.559095326,1,0.00157324,0.00157324,0.00157324,0.00157324,0.00157324,0.00157324,0.063999,0.063999,0.063999,0.063999
1458160226.575639195,1,0.00157227,0.00157227,0.00157227,0.00157227,0.00157227,0.00157227,0.0639661,0.0639661,0.0639661,0.0639661
1458160226.592422925,1,0.00157282,0.00157282,0.00157282,0.00157282,0.00157282,0.00157282,0.0639744,0.0639744,0.0639744,0.0639744
1458160226.609073532,1,0.0015727,0.0015727,0.0015727,0.0015727,0.0015727,0.0015727,0.0639656,0.0639656,0.0639656,0.0639656
1458160226.625720680,1,0.00157237,0.00157237,0.00157237,0.00157237,0.00157237,0.00157237,0.0639527,0.0639527,0.0639527,0.0639527
1458160226.642761468,1,0.00157243,0.00157243,0.00157243,0.00157243,0.00157243,0.00157243,0.0639514,0.0639514,0.0639514,0.0639514
1458160226.659193814,1,0.0015719,0.0015719,0.0015719,0.0015719,0.0015719,0.0015719,0.0639355,0.0639355,0.0639355,0.0639355
1458160226.675593357,1,0.00157232,0.00157232,0.00157232,0.00157232,0.00157232,0.00157232,0.0639453,0.0639453,0.0639453,0.0639453
1458160226.692470519,1,0.00157181,0.00157181,0.00157181,0.00157181,0.00157181,0.00157181,0.0639311,0.0639311,0.0639311,0.0639311
1458160226.709127837,1,0.00157177,0.00157177,0.00157177,0.00157177,0.00157177,0.00157177,0.0639302,0.0639302,0.0639302,0.0639302
1458160226.725713241,1,0.00157163,0.00157163,0.00157163,0.00157163,0.00157163,0.00157163,0.063927,0.063927,0.063927,0.063927
1458160226.742811211,1,0.00157186,0.00157186,0.00157186,0.00157186,0.00157186,0.00157186,0.0639335,0.0639335,0.0639335,0.0639335
1458160226.759304620,1,0.00157178,0.00157178,0.00157178,0.00157178,0.00157178,0.00157178,0.0639318,0.0639318,0.0639318,0.0639318
1458160226.776096404,1,0.00157179,0.00157179,0.00157179,0.00157179,0.00157179,0.00157179,0.0639323,0.0639323,0.0639323,0.0639323
1458160226.792610913,1,0.00157176,0.00157176,0.00157176,0.00157176,0.00157176,0.00157176,0.0639319,0.0639319,0.0639319,0.0639319
1458160226.809272178,1,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0639232,0.0639232,0.0639232,0.0639232
1458160226.825936530,1,0.00157158,0.00157158,0.00157158,0.00157158,0.00157158,0.00157158,0.0639285,0.0639285,0.0639285,0.0639285
1458160226.842614241,1,0.00157142,0.00157142,0.00157142,0.00157142,0.00157142,0.00157142,0.063925,0.063925,0.063925,0.063925
1458160226.859173738,1,0.00157165,0.00157165,0.00157165,0.00157165,0.00157165,0.00157165,0.0639311,0.0639311,0.0639311,0.0639311
1458160226.875754970,1,0.00157139,0.00157139,0.00157139,0.00157139,0.00157139,0.00157139,0.0639246,0.0639246,0.0639246,0.0639246
1458160226.892774429,1,0.00157195,0.00157195,0.00157195,0.00157195,0.00157195,0.00157195,0.0639388,0.0639388,0.0639388,0.0639388
1458160226.909200640,1,0.00157165,0.00157165,0.00157165,0.00157165,0.00157165,0.00157165,0.0639301,0.0639301,0.0639301,0.0639301
1458160226.925603093,1,0.00157134,0.00157134,0.00157134,0.00157134,0.00157134,0.00157134,0.0639218,0.0639218,0.0639218,0.0639218
1458160226.942190564,1,0.00157127,0.00157127,0.00157127,0.00157127,0.00157127,0.00157127,0.0639203,0.0639203,0.0639203,0.0639203
1458160226.958866075,1,0.00157166,0.00157166,0.00157166,0.00157166,0.00157166,0.00157166,0.0639301,0.0639301,0.0639301,0.0639301
1458160226.975447529,1,0.00157103,0.00157103,0.00157103,0.00157103,0.00157103,0.00157103,0.0639133,0.0639133,0.0639133,0.0639133
1458160226.992104958,1,0.00157123,0.00157123,0.00157123,0.00157123,0.00157123,0.00157123,0.0639188,0.0639188,0.0639188,0.0639188
1458160227.008881833,1,0.00157216,0.00157216,0.00157216,0.00157216,0.00157216,0.00157216,0.0639417,0.0639417,0.0639417,0.0639417
1458160227.025523781,1,0.00157111,0.00157111,0.00157111,0.00157111,0.00157111,0.00157111,0.0639133,0.0639133,0.0639133,0.0639133
1458160227.042317746,1,0.00157152,0.00157152,0.00157152,0.00157152,0.00157152,0.00157152,0.0639236,0.0639236,0.0639236,0.0639236
1458160227.059083967,1,0.00157145,0.00157145,0.00157145,0.00157145,0.00157145,0.00157145,0.063921,0.063921,0.063921,0.063921
1458160227.075722961,1,0.00157125,0.00157125,0.00157125,0.00157125,0.00157125,0.00157125,0.0639154,0.0639154,0.0639154,0.0639154
1458160227.092323222,1,0.00157122,0.00157122,0.00157122,0.00157122,0.00157122,0.00157122,0.0639144,0.0639144,0.0639144,0.0639144
1458160227.109035093,1,0.00157183,0.00157183,0.00157183,0.00157183,0.00157183,0.00157183,0.0639293,0.0639293,0.0639293,0.0639293
1458160227.125491734,1,0.00157148,0.00157148,0.00157148,0.00157148,0.00157148,0.00157148,0.0639189,0.0639189,0.0639189,0.0639189
1458160227.142523524,1,0.00157171,0.00157171,0.00157171,0.00157171,0.00157171,0.00157171,0.063924,0.063924,0.063924,0.063924
1458160227.159328574,1,0.00157164,0.00157164,0.00157164,0.00157164,0.00157164,0.00157164,0.0639212,0.0639212,0.0639212,0.0639212
1458160227.175636687,1,0.00157136,0.00157136,0.00157136,0.00157136,0.00157136,0.00157136,0.0639132,0.0639132,0.0639132,0.0639132
1458160227.192290940,1,0.00157151,0.00157151,0.00157151,0.00157151,0.00157151,0.00157151,0.0639169,0.0639169,0.0639169,0.0639169
1458160227.208890597,1,0.0015712,0.0015712,0.0015712,0.0015712,0.0015712,0.0015712,0.0639086,0.0639086,0.0639086,0.0639086
1458160227.225556042,1,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0639138,0.0639138,0.0639138,0.0639138
1458160227.242407331,1,0.00157128,0.00157128,0.00157128,0.00157128,0.00157128,0.00157128,0.0639105,0.0639105,0.0639105,0.0639105
1458160227.259246630,1,0.00157203,0.00157203,0.00157203,0.00157203,0.00157203,0.00157203,0.0639291,0.0639291,0.0639291,0.0639291
1458160227.275761384,1,0.00157122,0.00157122,0.00157122,0.00157122,0.00157122,0.00157122,0.0639075,0.0639075,0.0639075,0.0639075
1458160227.292558605,1,0.00157193,0.00157193,0.00157193,0.00157193,0.00157193,0.00157193,0.0639254,0.0639254,0.0639254,0.0639254
1458160227.308949283,1,0.00157134,0.00157134,0.00157134,0.00157134,0.00157134,0.00157134,0.0639095,0.0639095,0.0639095,0.0639095
1458160227.325851281,1,0.00157153,0.00157153,0.00157153,0.00157153,0.00157153,0.00157153,0.0639145,0.0639145,0.0639145,0.0639145
1458160227.342903857,1,0.00157172,0.00157172,0.00157172,0.00157172,0.00157172,0.00157172,0.0639189,0.0639189,0.0639189,0.0639189
1458160227.359265728,1,0.00157166,0.00157166,0.00157166,0.00157166,0.00157166,0.00157166,0.0639168,0.0639168,0.0639168,0.0639168
1458160227.375868790,1,0.00157176,0.00157176,0.00157176,0.00157176,0.00157176,0.00157176,0.0639189,0.0639189,0.0639189,0.0639189
1458160227.392531351,1,0.00157163,0.00157163,0.00157163,0.00157163,0.00157163,0.00157163,0.0639149,0.0639149,0.0639149,0.0639149
1458160227.409177047,1,0.00157169,0.00157169,0.00157169,0.00157169,0.00157169,0.00157169,0.0639162,0.0639162,0.0639162,0.0639162
1458160227.425821358,1,0.00157152,0.00157152,0.00157152,0.00157152,0.00157152,0.00157152,0.0639116,0.0639116,0.0639116,0.0639116
1458160227.442678240,1,0.00157162,0.00157162,0.00157162,0.00157162,0.00157162,0.00157162,0.0639141,0.0639141,0.0639141,0.0639141
1458160227.459291091,1,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0639085,0.0639085,0.0639085,0.0639085
1458160227.475942101,1,0.00157129,0.00157129,0.00157129,0.00157129,0.00157129,0.00157129,0.0639062,0.0639062,0.0639062,0.0639062
1458160227.493580616,1,0.00157172,0.00157172,0.00157172,0.00157172,0.00157172,0.00157172,0.0639172,0.0639172,0.0639172,0.0639172
1458160227.509274430,1,0.00157155,0.00157155,0.00157155,0.00157155,0.00157155,0.00157155,0.0639126,0.0639126,0.0639126,0.0639126
1458160227.526462329,1,0.00157166,0.00157166,0.00157166,0.00157166,0.00157166,0.00157166,0.0639153,0.0639153,0.0639153,0.0639153
1458160227.542526736,1,0.00157098,0.00157098,0.00157098,0.00157098,0.00157098,0.00157098,0.063898,0.063898,0.063898,0.063898
1458160227.559186331,1,0.00157161,0.00157161,0.00157161,0.00157161,0.00157161,0.00157161,0.0639149,0.0639149,0.0639149,0.0639149
1458160227.575747105,1,0.0015712,0.0015712,0.0015712,0.0015712,0.0015712,0.0015712,0.0639046,0.0639046,0.0639046,0.0639046
1458160227.592436899,1,0.00157136,0.00157136,0.00157136,0.00157136,0.00157136,0.00157136,0.0639092,0.0639092,0.0639092,0.0639092
1458160227.609382511,1,0.00157127,0.00157127,0.00157127,0.00157127,0.00157127,0.00157127,0.0639071,0.0639071,0.0639071,0.0639071
1458160227.626185531,1,0.00157132,0.00157132,0.00157132,0.00157132,0.00157132,0.00157132,0.0639089,0.0639089,0.0639089,0.0639089
1458160227.642598401,1,0.00157122,0.00157122,0.00157122,0.00157122,0.00157122,0.00157122,0.0639065,0.0639065,0.0639065,0.0639065
1458160227.659054707,1,0.00157115,0.00157115,0.00157115,0.00157115,0.00157115,0.00157115,0.0639055,0.0639055,0.0639055,0.0639055
1458160227.676160172,1,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0015714,0.0639121,0.0639121,0.0639121,0.0639121
1458160227.692378903,1,0.00157131,0.00157131,0.00157131,0.00157131,0.00157131,0.00157131,0.0639097,0.0639097,0.0639097,0.0639097
1458160227.709067127,1,0.00157159,0.00157159,0.00157159,0.00157159,0.00157159,0.00157159,0.063917,0.063917,0.063917,0.063917
1458160227.725652282,1,0.00157131,0.00157131,0.00157131,0.00157131,0.00157131,0.00157131,0.0639096,0.0639096,0.0639096,0.0639096
1458160227.742478557,1,0.0015713,0.0015713,0.0015713,0.0015713,0.0015713,0.0015713,0.0639096,0.0639096,0.0639096,0.0639096
1458160227.759002981,1,0.00157141,0.00157141,0.00157141,0.00157141,0.00157141,0.00157141,0.0639125,0.0639125,0.0639125,0.0639125
1458160227.775639449,1,0.00157129,0.00157129,0.00157129,0.00157129,0.00157129,0.00157129,0.0639094,0.0639094,0.0639094,0.0639094
1458160227.792284219,1,0.00157123,0.00157123,0.00157123,0.00157123,0.00157123,0.00157123,0.0639081,0.0639081,0.0639081,0.0639081
1458160227.808955579,1,0.00157162,0.00157162,0.00157162,0.00157162,0.00157162,0.00157162,0.0639181,0.0639181,0.0639181,0.0639181
1458160227.825522089,1,0.00157109,0.00157109,0.00157109,0.00157109,0.00157109,0.00157109,0.0639044,0.0639044,0.0639044,0.0639044
1458160227.841945470,1,0.00157123,0.00157123,0.00157123,0.00157123,0.00157123,0.00157123,0.0639086,0.0639086,0.0639086,0.0639086
1458160227.859501008,1,0.00157237,0.00157237,0.00157237,0.00157237,0.00157237,0.00157237,0.0639372,0.0639372,0.0639372,0.0639372
1458160227.875163037,1,0.00157096,0.00157096,0.00157096,0.00157096,0.00157096,0.00157096,0.0638999,0.0638999,0.0638999,0.0638999
1458160227.891919874,1,0.00157213,0.00157213,0.00157213,0.00157213,0.00157213,0.00157213,0.0639298,0.0639298,0.0639298,0.0639298
1458160227.908500745,1,0.00157086,0.00157086,0.00157086,0.00157086,0.00157086,0.00157086,0.0638966,0.0638966,0.0638966,0.0638966
1458160227.925245238,1,0.00157131,0.00157131,0.00157131,0.00157131,0.00157131,0.00157131,0.0639091,0.0639091,0.0639091,0.0639091
1458160227.941976572,1,0.001571,0.001571,0.001571,0.001571,0.001571,0.001571,0.0639017,0.0639017,0.0639017,0.0639017
1458160227.958833126,1,0.00157188,0.00157188,0.00157188,0.00157188,0.00157188,0.00157188,0.0639246,0.0639246,0.0639246,0.0639246
1458160227.975265507,1,0.00157106,0.00157106,0.00157106,0.00157106,0.00157106,0.00157106,0.0639031,0.0639031,0.0639031,0.0639031
1458160227.992007201,1,0.00157136,0.00157136,0.00157136,0.00157136,0.00157136,0.00157136,0.0639112,0.0639112,0.0639112,0.0639112
1458160228.008873505,1,0.00157112,0.00157112,0.00157112,0.00157112,0.00157112,0.00157112,0.0639052,0.0639052,0.0639052,0.0639052
1458160228.025364800,1,0.00157142,0.00157142,0.00157142,0.00157142,0.00157142,0.00157142,0.0639135,0.0639135,0.0639135,0.0639135
1458160228.042118225,1,0.0015718,0.0015718,0.0015718,0.0015718,0.0015718,0.0015718,0.0639226,0.0639226,0.0639226,0.0639226
1458160228.059016674,1,0.00157172,0.00157172,0.00157172,0.00157172,0.00157172,0.00157172,0.0639197,0.0639197,0.0639197,0.0639197
1458160228.075562950,1,0.00157155,0.00157155,0.00157155,0.00157155,0.00157155,0.00157155,0.0639147,0.0639147,0.0639147,0.0639147
1458160228.092283953,1,0.00157127,0.00157127,0.00157127,0.00157127,0.00157127,0.00157127,0.0639074,0.0639074,0.0639074,0.0639074
1458160228.108822979,1,0.00157153,0.00157153,0.00157153,0.00157153,0.00157153,0.00157153,0.0639143,0.0639143,0.0639143,0.0639143
1458160228.125472638,1,0.0015712,0.0015712,0.0015712,0.0015712,0.0015712,0.0015712,0.0639059,0.0639059,0.0639059,0.0639059
1458160228.142321267,1,0.00157149,0.00157149,0.00157149,0.00157149,0.00157149,0.00157149,0.0639136,0.0639136,0.0639136,0.0639136
1458160228.158971684,1,0.00157156,0.00157156,0.00157156,0.00157156,0.00157156,0.00157156,0.063915,0.063915,0.063915,0.063915
1458160228.175593470,1,0.00157141,0.00157141,0.00157141,0.00157141,0.00157141,0.00157141,0.0639111,0.0639111,0.0639111,0.0639111
1458160228.192119362,1,0.00157141,0.00157141,0.00157141,0.00157141,0.00157141,0.00157141,0.0639111,0.0639111,0.0639111,0.0639111
1458160228.208787513,1,0.00157134,0.00157134,0.00157134,0.00157134,0.00157134,0.00157134,0.0639094,0.0639094,0.0639094,0.0639094
1458160228.225511020,1,0.00157168,0.00157168,0.00157168,0.00157168,0.00157168,0.00157168,0.0639181,0.0639181,0.0639181,0.0639181
